// n = 60, k = 30, seed = 9527, # of sigma = 20, # of algorithms = 3
BCH5 SpecOrth logarithm	Newton Algorithm	Hybrid Algorithm
60	30	9527	20	3
0.1	0.2789473684210526	0.45789473684210524	0.6368421052631579	0.8157894736842105	0.9947368421052631	1.1736842105263159	1.3526315789473684	1.5315789473684212	1.7105263157894737	1.8894736842105264	2.068421052631579	2.2473684210526317	2.4263157894736844	2.6052631578947367	2.7842105263157895	2.963157894736842	3.142105263157895	3.3210526315789473	3.5

BCH5 SpecOrth logarithm
1857801	1887439	2788315	2780344	2776907	3669506	3726536	3860338	4807857	5734452	6690732	8583864	11473262	20963115	148001157	49927251	174413930	69561040	136378126	54801122
1815344	1811421	2675043	2676848	2678447	3547427	3557802	3559302	4436044	5307155	6211658	7118692	9752048	16582079	67555800	30099126	102750560	28466269	71285926	52011488
1835423	1839022	2716732	2735384	2756347	3648737	3675029	3665499	4782045	5714501	6734531	8611932	12479824	38162964	39327774	42748270	103699535	94542861	114433204	42610891
1758091	1764497	2603429	2643524	2667228	3531622	3549089	4420006	4448548	5356423	7180499	9227623	15602308	67342557	145028435	51677981	42815923	44555647	81698138	46463840
1789395	1796755	2663699	2677101	2676101	3540602	3564116	3574678	4449756	5346996	6554638	7470368	10232991	17631951	142018379	62222538	37715121	42655815	97295812	69250249
1845053	1854918	2743723	2735492	2741252	2723688	3624817	3644559	4547298	4555923	5459711	6396403	8173143	13231645	33988180	36659125	364241286	103638332	103592767	75157391
1899145	1910824	2817452	2843277	2847008	3772976	3773806	3784387	4689606	5652802	6515041	7497890	9788891	14682539	40254090	143151316	76874114	26632499	38840809	103211161
1835269	1855974	2888406	2893641	2912259	3855191	3866531	4806606	4610307	5516766	7371144	9198856	13766091	38368312	79551421	46627441	38643068	61242325	74063705	109969431
1921566	1936106	2841440	2873119	2763344	3638213	3641198	3641551	4560860	5476994	6387882	7317424	10087473	18228651	456016103	35911288	92364922	104103581	35683247	55065027
1820097	1813833	2709867	2698302	2719442	3639283	3662097	4550240	4530226	5451284	7235812	9040310	14554966	43495201	68908389	55949097	93178868	218861950	246991272	78547258
1817018	1834597	2710537	2713886	2716396	2725971	3608213	3609185	4487322	4488972	5397200	7218260	9056945	14097658	32353232	46913433	140787003	188864848	53969353	98688576
1840262	1840845	2729222	2738457	2754820	3647340	3645617	3653546	4549040	4753528	5708888	7604159	9141792	14538696	123218967	41444660	95182998	46638172	69175918	56815387
1840074	1838647	2719518	2715601	2722071	3592507	3595544	4533938	4552456	5449572	7272419	9083820	15391442	63067681	20924060	14476248	29677287	75610664	75487054	92155687
1874829	1885397	2785261	2769036	2779395	3672087	3689433	3692714	4602811	5527810	6461935	7407496	10137261	16221078	61682483	84672510	89807000	27683451	452536273	38586217
1814668	1823541	2690731	2704166	2707700	3573501	3575291	3587072	4462053	5348035	6243212	7122880	10644387	17677645	121605652	37171070	43458058	105665300	156688780	165724578
1861585	1854543	2748894	2763997	2775716	2773565	3673133	3853793	4792030	4785629	5498196	6419492	9102582	15446853	94529377	61216442	56861433	63478107	67273325	60048581
1819415	1831995	2701988	2718874	2726923	3612047	3616209	3611180	4497540	5395830	6303654	8088642	12101347	29630516	47113764	92247116	56889634	41178788	118140185	67579430
