// n = 100, k = 60, seed = 9527, # of sigma = 20, # of algorithms = 3
BCH5 SpecOrth logarithm	Newton Algorithm	Hybrid Algorithm
100	60	9527	20	3
0.1	0.2789473684210526	0.45789473684210524	0.6368421052631579	0.8157894736842105	0.9947368421052631	1.1736842105263159	1.3526315789473684	1.5315789473684212	1.7105263157894737	1.8894736842105264	2.068421052631579	2.2473684210526317	2.4263157894736844	2.6052631578947367	2.7842105263157895	2.963157894736842	3.142105263157895	3.3210526315789473	3.5

BCH5 SpecOrth logarithm
6113478	6201034	9399954	9579878	9676085	9683802	13137079	13030222	16135627	15958044	19220915	25627675	32326189	46791665	97500521	298335595	243776532	524989937	486850510	326813110
6190246	6253421	9405533	9446889	9532883	12952276	12874292	13067856	16116120	19413411	22592809	26017652	36112166	58267661	246163524	423979394	417005134	385839347	456358841	337365228
6308580	6595695	9840561	9863255	9796870	12835169	12959213	12929574	16201864	19309105	19278634	25421750	31978141	47903609	110967184	240295590	229347303	149854489	668879619	646086607
6446358	6606688	9877519	9986798	10067120	10109460	13293813	13141533	15919300	18997167	19051521	25488314	31127346	47881674	214027576	187017649	685180976	255798901	870556797	380204900
6342704	6381151	9502169	9329789	9578896	12752411	12808239	12671598	15812295	18949566	19186073	26024176	32959596	53015302	164954345	926279077	384285352	225844553	292810151	269854865
6402975	6451973	9563105	9562020	9523399	12746042	12703299	12967344	16110316	19512691	22804629	26429993	35919049	59309327	338236405	313321366	209363959	594166651	316505310	817821917
6281077	6403779	9485583	9539320	9986800	12801576	12884021	12960121	16131960	19168205	22323289	28494259	35194975	60440107	236947911	860858518	395124050	1274371652	310113429	444965091
6206335	6275317	9341035	9419137	9463509	12506621	12982448	12611670	15731296	18928964	19245262	25445012	31897730	48369554	103260191	288077868	282672655	1522103393	201797364	495401137
6402375	6609815	9884254	9948345	9985298	9996019	12955072	12712508	16129459	16027013	19303595	22526279	29750683	45086665	101602032	154456087	248732138	868795542	1707795640	1019214353
6353421	6340045	9369094	9404307	9324548	12305326	12345596	12682818	15527879	18746453	22076432	25194589	34722205	60890460	375375035	253363168	836650675	466256163	416802793	261923116
6234186	6259931	9282957	9432549	9627936	12892568	12984106	13123755	15998668	18895243	22593113	25731504	39102139	74413571	266952145	1640635723	229973905	177026805	439109828	1325837868
6528204	6482797	9734888	9812059	9875294	13039325	12990724	13151433	16305796	19221040	22364548	25894650	32937113	53067457	213494150	587926314	263350500	433100414	313277105	264427386
6188662	6305200	9372396	9371996	9478077	12656906	12800040	12685568	15937058	19382682	22718538	26337455	36877892	62287506	314281012	240206987	253430722	320494034	896463558	663658194
6526828	6529054	9581939	9576894	9602889	9695497	12832690	13005337	16271265	16244260	19411222	26193820	33116277	45367560	93217388	195972945	305603993	134294605	324296408	424083069
6171060	6220212	9194279	9165957	9261139	12173713	12285547	12178755	15207797	18519165	21633304	24984859	34400226	53558654	217561811	460870585	243986701	260381431	214879601	348995619
6293019	6319846	9394093	9450955	9466795	12578310	12814511	13038460	15900277	15950486	19288696	25901696	33215123	43307182	80634400	1012301256	167390600	190811575	264616119	530921161
6192352	6258477	9453774	9592229	9581848	9552951	12759564	12860241	15870152	18885158	18812044	24892180	31415579	44241532	77027101	98538918	92615817	1645788102	358703388	262486582
