// n = 100, k = 70, seed = 9527, # of sigma = 20, # of algorithms = 3
BCH5 SpecOrth logarithm	Newton Algorithm	Hybrid Algorithm
100	70	9527	20	3
0.1	0.2789473684210526	0.45789473684210524	0.6368421052631579	0.8157894736842105	0.9947368421052631	1.1736842105263159	1.3526315789473684	1.5315789473684212	1.7105263157894737	1.8894736842105264	2.068421052631579	2.2473684210526317	2.4263157894736844	2.6052631578947367	2.7842105263157895	2.963157894736842	3.142105263157895	3.3210526315789473	3.5

BCH5 SpecOrth logarithm
6169197	6160779	9353284	8970030	9002049	9164001	11782867	11808594	15123279	15559432	18716989	22361040	28859996	35008374	52919371	146698814	384084585	271342111	297587876	334183362
6412903	6462876	9421067	9442916	9237995	9287673	12293110	12294961	15322701	15370296	18399697	22234340	28666924	34760512	57660910	1352901915	369446557	464028556	512934908	1043082574
6332872	6374391	9423523	9472004	9472984	9557237	12735337	13086345	16082247	15837120	18811329	25257251	31403725	44904938	87543539	176069255	252884643	278270006	336955631	238371670
5904559	6021929	8960022	9066995	9098197	9147314	12067586	12136882	15429845	15448458	18662539	21213884	30852134	46664429	126813229	172014463	1593837082	257721432	196860904	206168061
6030612	6086028	8983890	8968658	9014823	9152349	12249235	12304514	15398134	15403921	18510387	21214859	27754956	36769538	68533945	348321853	754758477	1236945566	356354767	519375305
6071659	6128379	9114597	9077404	9089627	9200597	12271210	12261552	15291386	15448476	18715864	21902724	28046211	37479924	68799867	637140138	468280548	390779299	272372679	277684264
5988094	6050919	9202360	9268238	9353982	9519573	12607059	12807726	15458450	15459390	17988210	21394022	27556640	39636496	74207100	465323003	171516636	206538341	239906818	495175949
6289303	6163239	6273054	9152196	9405694	9139666	12160040	12506061	15106494	15513821	18550333	22777961	25775143	35714951	61766130	391111663	248284782	1416814152	435225644	256560438
6236897	6156060	6150289	9202259	9297457	9328459	12461346	12233716	12481424	15742885	18348217	18758205	21500121	28734403	44587142	93197178	211188806	307702378	471207938	849780348
6556709	6602220	9757260	9885752	9619646	9762580	13190544	13089983	16162355	16602857	19932335	23682315	30556541	43260891	88387175	1411799859	567518914	1336755246	194565405	1039055519
6177510	6305665	9381096	9417088	9506197	12507807	12574771	12672051	15761263	19552429	23223861	26617548	35376461	60658977	470027429	319322660	135457962	227138468	257964660	379038062
6417381	6472781	9845336	10029688	9865200	9667542	12661651	12693617	16264238	16490790	19441024	22881993	30269742	45375100	84863507	212925649	828427047	264522700	493638068	279133108
6487497	6516833	9790249	9681983	9937187	9997326	13251105	13306135	16644233	21523000	21578619	28814560	33954706	52373930	119937773	197164256	205215394	173776462	227506283	701225332
6058050	6111398	9187877	9145102	9140284	9093050	12002069	12158626	15378500	15503689	18611854	25594339	28247722	40809434	73032585	178121767	133064517	193507217	214099212	295852966
6197375	6345929	9309439	9383049	9371380	9554610	12544055	12720600	15450956	15530339	19139515	22510226	29005181	42211928	90464769	374034239	595928478	625714881	299386265	193323897
6063195	6049761	8920581	8976240	9089934	9140581	12046397	12481345	15232390	15626864	18247513	22427994	29049362	41540928	75235215	278724346	271040316	665857223	268242838	508289114
6138609	6255470	6260128	9237015	9379039	9172746	12236334	12439222	15462777	15685209	18260701	21593791	25004464	34625606	50424581	121358037	110618272	260476073	216114092	243589206
