// n = 40, k = 20, seed = 9527, # of sigma = 20, # of algorithms = 3
BCH5 SpecOrth logarithm	Newton Algorithm	Hybrid Algorithm
40	20	9527	20	3
0.1	0.2789473684210526	0.45789473684210524	0.6368421052631579	0.8157894736842105	0.9947368421052631	1.1736842105263159	1.3526315789473684	1.5315789473684212	1.7105263157894737	1.8894736842105264	2.068421052631579	2.2473684210526317	2.4263157894736844	2.6052631578947367	2.7842105263157895	2.963157894736842	3.142105263157895	3.3210526315789473	3.5

BCH5 SpecOrth logarithm
797552	807723	1169446	1169527	1130973	1190539	1463971	1470150	1824861	2174284	2188490	2872926	3584568	5164344	9154980	15585699	14626852	26487569	28838107	13433621
801800	815205	814426	1187075	1183254	1191235	1564618	1562993	1931323	1952887	2330038	2706026	3476837	4636402	8017222	109443885	14536324	10460669	12062403	20632926
753979	757918	1120485	1126594	1119791	1480320	1480560	1487617	1843850	2195680	2547352	3287400	4350496	7555978	169745080	12933571	11820949	14033220	32483497	27122154
764847	773785	1132639	1139109	1138564	1495822	1493286	1860306	1870313	2224880	2960229	3725157	5557135	13516996	11679427	10562819	41183891	7767957	8905735	17038369
743805	761173	1119927	1125822	1134587	1495916	1496760	1505913	1870585	2233507	2234914	2976169	3709568	5182121	9884330	19288253	19465324	6872883	7354746	14273942
759464	758485	1102934	1107895	1108156	1460061	1459842	1454504	1812400	2177225	2176503	2923937	3626111	5477953	11221489	16235443	13372246	23250474	11262694	10600801
816880	766554	1120707	1120017	1128029	1483901	1480387	1840260	1840298	2195155	2570748	3289659	4359305	7241033	45771321	10286131	12122780	16233942	7299106	11745282
757459	755608	1108524	1119000	1181309	1542366	1551611	1551972	1917112	2284740	2659011	3040255	3612765	5756768	20685684	61408720	19189528	9464850	15823363	69454538
751563	753820	1109120	1102484	1107361	1110559	1465129	1472441	1822998	2178645	2529952	2900392	4328351	9046018	65533623	9593659	19270255	9207214	12619133	24522881
812243	822275	1202183	1131819	1133859	1142096	1502455	1509601	1880781	2247650	2251639	2989427	3724155	5918210	17383445	13499747	9800818	26528534	11171170	23577849
743794	741557	1093441	1095164	1096071	1446595	1439470	1439269	1796507	2150967	2497438	3196363	4592927	9444933	12288790	10663579	27258145	35498754	31988102	40578720
742206	746700	1087952	1099415	1107285	1453986	1460686	1464804	1816494	2160907	2523291	3228566	4991956	16038408	11631624	14374245	14720392	10154246	11788753	78108393
736164	734720	1069179	1084071	1081653	1085926	1427662	1441385	1879214	1881490	2255533	3024083	4128910	7100681	168537740	14165634	9481545	19092763	24705034	14795834
757124	755341	1105071	1108519	1118172	1472022	1472654	1477299	1829865	1828098	2184718	2932921	3289987	4725032	11863625	62568447	34871097	13045765	24183848	10641326
760249	760265	1124800	1137602	1137761	1496599	1504984	1505529	1869189	2230956	2599622	2971749	3725635	5556113	13438711	20097691	26296477	16390256	26577125	14822943
732296	732639	1065680	1066394	1080212	1416622	1422074	1425956	1765722	2099675	2448725	2805264	3822084	5574690	15436473	15701780	28721939	13924231	12397289	15094057
775852	776386	1139071	1205929	1207806	1588795	1588001	1959732	1977404	2359506	3136556	3897122	6181312	19519055	12845145	13221263	33470031	15465041	19759797	13882576
